step,loss,spectral_loss,spacing_loss,smoothness_loss,curvature_loss,tv_loss,amplitude_loss,frequency_loss,prime_loss
4554,0.474876344203949,0.03951846435666084,0.8028886914253235,0.03358638286590576,5.010391032556072e-05,0.14495329558849335,32.85038757324219,9.114695421885699e-05,0.0
4555,0.4748224914073944,0.03951701521873474,0.8027788400650024,0.03358612582087517,5.009963206248358e-05,0.14495441317558289,32.85292053222656,9.124552889261395e-05,0.0
4556,0.47487330436706543,0.03951658308506012,0.802875280380249,0.03358753025531769,5.0099086365662515e-05,0.14495883882045746,32.855934143066406,9.12612522370182e-05,0.0
4557,0.4748227596282959,0.039514120668172836,0.8027722835540771,0.033590167760849,5.010115637560375e-05,0.14496588706970215,32.859275817871094,9.136273729382083e-05,0.0
4558,0.47480860352516174,0.03951375558972359,0.8027366399765015,0.03359408676624298,5.010628228774294e-05,0.1449740082025528,32.86319351196289,9.135633445112035e-05,0.0
4559,0.4748128354549408,0.039508819580078125,0.8027468919754028,0.033598773181438446,5.011336179450154e-05,0.14498446881771088,32.867156982421875,9.159046021522954e-05,0.0
4560,0.4748289883136749,0.039505910128355026,0.8027759194374084,0.03360428288578987,5.0122354878112674e-05,0.14499519765377045,32.87160110473633,9.173138096230105e-05,0.0
4561,0.47478020191192627,0.03950389474630356,0.8026728630065918,0.03361020237207413,5.0131533498642966e-05,0.14500762522220612,32.8762092590332,9.192387369694188e-05,0.0
4562,0.4748069941997528,0.03949924185872078,0.8027260303497314,0.03361600637435913,5.014064663555473e-05,0.14501968026161194,32.88096237182617,9.215266618411988e-05,0.0
4563,0.47481176257133484,0.03949657082557678,0.8027300834655762,0.033622488379478455,5.0150862080045044e-05,0.14503291249275208,32.886253356933594,9.233840683009475e-05,0.0
4564,0.4747648239135742,0.03949395567178726,0.8026313185691833,0.03362851217389107,5.016025170334615e-05,0.14504565298557281,32.891178131103516,9.271280578104779e-05,0.0
4565,0.4748042821884155,0.039490342140197754,0.8027082085609436,0.03363356366753578,5.0167236622655764e-05,0.1450570970773697,32.89569854736328,9.32420589379035e-05,0.0
4566,0.4748017191886902,0.03948856517672539,0.802696704864502,0.03363919258117676,5.017574949306436e-05,0.14506979286670685,32.90056610107422,9.366968151880428e-05,0.0
4567,0.4747996926307678,0.03948390111327171,0.8026928901672363,0.033643804490566254,5.018233059672639e-05,0.1450812667608261,32.90497970581055,9.392183710588142e-05,0.0
4568,0.47477611899375916,0.03948288783431053,0.8026384711265564,0.033649079501628876,5.019075979362242e-05,0.14509332180023193,32.90951156616211,9.402232535649091e-05,0.0
4569,0.4747864902019501,0.03947875648736954,0.8026583194732666,0.03365423530340195,5.0198959797853604e-05,0.14510473608970642,32.91400146484375,9.394859807798639e-05,0.0
4570,0.4747556746006012,0.03947420045733452,0.8025983572006226,0.033658042550086975,5.020448952564038e-05,0.1451137661933899,32.917659759521484,9.385331941302866e-05,0.0
4571,0.47474801540374756,0.039472971111536026,0.8025785088539124,0.03366100415587425,5.0207840104121715e-05,0.1451215147972107,32.92107391357422,9.381188283441588e-05,0.0
4572,0.47477850317955017,0.039469026029109955,0.8026410341262817,0.033663105219602585,5.020919343223795e-05,0.1451285481452942,32.924171447753906,9.395198139827698e-05,0.0
4573,0.47475898265838623,0.03946676850318909,0.802598774433136,0.033666353672742844,5.021291508455761e-05,0.1451372504234314,32.92795181274414,9.386194869875908e-05,0.0
4574,0.47473180294036865,0.03946395590901375,0.8025413155555725,0.033670321106910706,5.021802644478157e-05,0.14514698088169098,32.93222427368164,9.391930507263169e-05,0.0
4575,0.4747310280799866,0.03946312516927719,0.8025317788124084,0.03367502614855766,5.022449840907939e-05,0.1451578289270401,32.93698501586914,9.398370457347482e-05,0.0
4576,0.47474005818367004,0.03945974260568619,0.8025476932525635,0.033678725361824036,5.0228580221300945e-05,0.1451670527458191,32.941349029541016,9.407031757291406e-05,0.0
4577,0.47471746802330017,0.039458680897951126,0.8024963736534119,0.03368159383535385,5.023062476539053e-05,0.14517498016357422,32.94540023803711,9.424992458662018e-05,0.0
4578,0.47471609711647034,0.03945518285036087,0.8024945259094238,0.03368264436721802,5.022886034566909e-05,0.14517977833747864,32.948421478271484,9.451341611566022e-05,0.0
4579,0.47469666600227356,0.03945421800017357,0.8024505376815796,0.03368445858359337,5.022888944949955e-05,0.14518621563911438,32.951881408691406,9.47984226513654e-05,0.0
4580,0.4746905267238617,0.03945179283618927,0.8024358153343201,0.03368702530860901,5.023089033784345e-05,0.14519350230693817,32.95549392700195,9.502867760602385e-05,0.0
4581,0.4746626317501068,0.03944844380021095,0.8023806214332581,0.03368847444653511,5.023065386922099e-05,0.14519956707954407,32.95850372314453,9.547449735691771e-05,0.0
4582,0.47469717264175415,0.03944799304008484,0.8024454712867737,0.033689115196466446,5.022886034566909e-05,0.14520451426506042,32.96104431152344,9.596000745659694e-05,0.0
4583,0.47467556595802307,0.039446357637643814,0.802399754524231,0.03369034081697464,5.0228565669385716e-05,0.14521069824695587,32.96387481689453,9.609385597286746e-05,0.0
4584,0.47461917996406555,0.03944297879934311,0.8022869825363159,0.0336923748254776,5.022979530622251e-05,0.14521804451942444,32.96717834472656,9.595943993190303e-05,0.0
4585,0.4746602475643158,0.039441052824258804,0.8023656606674194,0.03369446471333504,5.023070843890309e-05,0.1452246606349945,32.97078323364258,9.591416164766997e-05,0.0
4586,0.4746679961681366,0.03943741321563721,0.8023823499679565,0.0336955301463604,5.022919503971934e-05,0.14522890746593475,32.97383499145508,9.609661356080323e-05,0.0
4587,0.4746400713920593,0.03943733125925064,0.8023216724395752,0.033695001155138016,5.022395635023713e-05,0.1452305018901825,32.97628402709961,9.642630902817473e-05,0.0
4588,0.4745977520942688,0.03943636268377304,0.8022345900535583,0.033694323152303696,5.0218710384797305e-05,0.1452319473028183,32.978485107421875,9.689981379779056e-05,0.0
4589,0.47462329268455505,0.03943497687578201,0.8022831678390503,0.03369445353746414,5.021531251259148e-05,0.1452348232269287,32.98112869262695,9.740379027789459e-05,0.0
4590,0.4746500849723816,0.03943311423063278,0.8023351430892944,0.033694736659526825,5.021219840273261e-05,0.14523766934871674,32.98374557495117,9.803916327655315e-05,0.0
4591,0.47466692328453064,0.03943378105759621,0.8023620247840881,0.033695466816425323,5.020993921789341e-05,0.14524133503437042,32.986480712890625,9.843250154517591e-05,0.0
4592,0.47462689876556396,0.03943266347050667,0.802278459072113,0.03369617834687233,5.020774551667273e-05,0.14524371922016144,32.989280700683594,9.852673974819481e-05,0.0
4593,0.4746026396751404,0.039430323988199234,0.8022285103797913,0.03369760140776634,5.020735989091918e-05,0.1452465057373047,32.99236297607422,9.836422395892441e-05,0.0
4594,0.47461724281311035,0.039430346339941025,0.8022511601448059,0.03369864448904991,5.020593016524799e-05,0.145247682929039,32.99558639526367,9.814770601224154e-05,0.0
4595,0.4746461808681488,0.03942772001028061,0.8023076057434082,0.03370003402233124,5.020526077714749e-05,0.14525072276592255,32.99888229370117,9.787108865566552e-05,0.0
4596,0.4746248126029968,0.039424218237400055,0.8022649884223938,0.03370242193341255,5.020698517910205e-05,0.14525657892227173,33.00228500366211,9.780911932466552e-05,0.0
4597,0.47465771436691284,0.039423707872629166,0.8023247718811035,0.03370512276887894,5.02093716931995e-05,0.14526449143886566,33.005733489990234,9.787048475118354e-05,0.0
4598,0.4746561646461487,0.03942156955599785,0.802318811416626,0.033708106726408005,5.021228935220279e-05,0.14527420699596405,33.00923156738281,9.805097943171859e-05,0.0
4599,0.4746007025241852,0.03941699117422104,0.8022092580795288,0.03371188044548035,5.0217320676892996e-05,0.14528435468673706,33.01300811767578,9.838849655352533e-05,0.0
4600,0.47459471225738525,0.039414942264556885,0.8021929860115051,0.033716555684804916,5.02247603435535e-05,0.14529578387737274,33.01713943481445,9.884602332022041e-05,0.0
4601,0.4745645225048065,0.03941310569643974,0.8021275997161865,0.03372149169445038,5.0232807552674785e-05,0.14530611038208008,33.021400451660156,9.91231354419142e-05,0.0
4602,0.4745311141014099,0.03941042721271515,0.8020563721656799,0.033727146685123444,5.024241181672551e-05,0.14531701803207397,33.02611541748047,9.943467011908069e-05,0.0
4603,0.4745398163795471,0.03940768539905548,0.802069902420044,0.03373211249709129,5.024976780987345e-05,0.1453275829553604,33.03071212768555,9.977701120078564e-05,0.0
4604,0.4745334982872009,0.03940429538488388,0.8020548820495605,0.0337364599108696,5.025510108680464e-05,0.14533784985542297,33.035194396972656,0.00010010881669586524,0.0
4605,0.4745064377784729,0.03940322622656822,0.8019940257072449,0.03374031186103821,5.025904465583153e-05,0.1453477293252945,33.0395622253418,0.00010027379903476685,0.0
4606,0.47452038526535034,0.03939969092607498,0.8020197749137878,0.03374464437365532,5.0264679885003716e-05,0.14535750448703766,33.04407501220703,0.0001003738070721738,0.0
4607,0.4745003581047058,0.03939708694815636,0.8019760847091675,0.033748809248209,5.027048973715864e-05,0.14536646008491516,33.048404693603516,0.00010044703958556056,0.0
4608,0.4745195508003235,0.03939473256468773,0.8020105957984924,0.033753152936697006,5.027659426559694e-05,0.14537639915943146,33.052589416503906,0.00010036678577307612,0.0
4609,0.47454896569252014,0.03938858583569527,0.8020731806755066,0.0337580181658268,5.028422310715541e-05,0.1453879177570343,33.0567626953125,0.00010024126095231622,0.0
4610,0.47448861598968506,0.03938581421971321,0.8019487261772156,0.03376379236578941,5.029415842727758e-05,0.14540064334869385,33.06129837036133,0.00010023502545664087,0.0
4611,0.47450411319732666,0.03938506916165352,0.8019729852676392,0.03376865014433861,5.030231477576308e-05,0.14541180431842804,33.065277099609375,0.00010040374036179855,0.0
4612,0.474468469619751,0.03938211500644684,0.8019001483917236,0.03377249836921692,5.030789179727435e-05,0.1454211324453354,33.06894302368164,0.0001006049569696188,0.0
4613,0.47455909848213196,0.039379704743623734,0.8020793199539185,0.033775441348552704,5.031113323639147e-05,0.1454288214445114,33.07232666015625,0.00010082332300953567,0.0
4614,0.47456228733062744,0.03937847167253494,0.8020800352096558,0.03377935662865639,5.0316317356191576e-05,0.1454378068447113,33.076332092285156,0.00010093188029713929,0.0
4615,0.47452715039253235,0.03937423974275589,0.8020091652870178,0.03378399461507797,5.032322951592505e-05,0.14544834196567535,33.080745697021484,0.00010095506149809808,0.0
4616,0.4744567275047302,0.03937225043773651,0.8018622398376465,0.03378929942846298,5.0331327656749636e-05,0.14545990526676178,33.08563995361328,0.00010096417827298865,0.0
4617,0.4744742810726166,0.03936721011996269,0.8018965721130371,0.033795226365327835,5.0340509915258735e-05,0.145472452044487,33.090980529785156,0.00010107033449457958,0.0
4618,0.47453296184539795,0.03936491906642914,0.8020089864730835,0.0337996780872345,5.0346527132205665e-05,0.14548277854919434,33.09562683105469,0.00010123012907570228,0.0
4619,0.4745650887489319,0.039362940937280655,0.8020693063735962,0.03380316123366356,5.0350903620710596e-05,0.14549151062965393,33.099525451660156,0.00010163798287976533,0.0
4620,0.4745017886161804,0.03936101868748665,0.8019400835037231,0.03380559757351875,5.0353046390227973e-05,0.1454979032278061,33.10268783569336,0.00010212114284513518,0.0
4621,0.47444719076156616,0.039359625428915024,0.8018286824226379,0.03380647674202919,5.035160211264156e-05,0.14550161361694336,33.10512161254883,0.00010258490510750562,0.0
4622,0.4744608998298645,0.039356306195259094,0.8018582463264465,0.033806703984737396,5.0348655349807814e-05,0.14550496637821198,33.10734176635742,0.00010318435670342296,0.0
4623,0.4745103418827057,0.0393570251762867,0.8019496202468872,0.033808186650276184,5.034808782511391e-05,0.14551042020320892,33.11035919189453,0.00010376675345469266,0.0
4624,0.4744950830936432,0.03935464471578598,0.8019178509712219,0.03380937501788139,5.0346676289336756e-05,0.14551642537117004,33.113311767578125,0.0001042652438627556,0.0
4625,0.47446244955062866,0.039352599531412125,0.8018503785133362,0.033810313791036606,5.0344599003437907e-05,0.1455208957195282,33.11647033691406,0.00010454260336700827,0.0
4626,0.4744572937488556,0.0393524095416069,0.8018331527709961,0.03381190821528435,5.034400965087116e-05,0.1455255001783371,33.12007141113281,0.00010473708243807778,0.0
4627,0.4744375944137573,0.03934893757104874,0.8017931580543518,0.0338137224316597,5.034440982853994e-05,0.14553005993366241,33.12379837036133,0.00010479213233338669,0.0
4628,0.4744429588317871,0.03934890776872635,0.8017973899841309,0.03381446376442909,5.034170317230746e-05,0.1455327868461609,33.1270637512207,0.00010485063830856234,0.0
4629,0.47441503405570984,0.03934672474861145,0.8017392754554749,0.03381544351577759,5.0339811423327774e-05,0.1455351561307907,33.13031768798828,0.00010492400906514376,0.0
4630,0.47440510988235474,0.03934481739997864,0.8017163872718811,0.0338168665766716,5.0338923756498843e-05,0.14553715288639069,33.13373947143555,0.00010501572978682816,0.0
4631,0.4743890166282654,0.039342381060123444,0.8016825914382935,0.033818505704402924,5.033859997638501e-05,0.1455405056476593,33.13693618774414,0.00010511129949009046,0.0
4632,0.47443437576293945,0.039339471608400345,0.8017722964286804,0.03382117673754692,5.03409537486732e-05,0.1455473154783249,33.1402587890625,0.00010521151853026822,0.0
4633,0.4744117259979248,0.039340339601039886,0.8017188906669617,0.03382323682308197,5.0341612222837284e-05,0.1455543488264084,33.14341735839844,0.0001054198291967623,0.0
4634,0.47444459795951843,0.03933615982532501,0.8017867803573608,0.03382495790719986,5.03413648402784e-05,0.1455618292093277,33.14650344848633,0.00010555140761425719,0.0
4635,0.4743900001049042,0.03933366760611534,0.8016754388809204,0.033827535808086395,5.034369678469375e-05,0.14557018876075745,33.14995193481445,0.00010559191287029535,0.0
4636,0.4743688404560089,0.03933190181851387,0.801628589630127,0.03383111581206322,5.0348491640761495e-05,0.1455792784690857,33.15391159057617,0.0001054880631272681,0.0
4637,0.47435250878334045,0.03933138772845268,0.8015877604484558,0.03383601829409599,5.0356473366264254e-05,0.14558976888656616,33.15845489501953,0.00010533950262470171,0.0
4638,0.4743571877479553,0.03932886943221092,0.8015920519828796,0.0338418148458004,5.036665970692411e-05,0.1456006020307541,33.16333770751953,0.00010511236905585974,0.0
4639,0.4743460416793823,0.03932427987456322,0.8015686869621277,0.03384848311543465,5.037873052060604e-05,0.14561410248279572,33.16831588745117,0.00010507446131668985,0.0
4640,0.4743545651435852,0.039319392293691635,0.8015849590301514,0.03385589271783829,5.0392209232086316e-05,0.1456293761730194,33.17344284057617,0.00010518258932279423,0.0
4641,0.4743718206882477,0.039316996932029724,0.8016148209571838,0.0338621623814106,5.04031268064864e-05,0.1456431746482849,33.178062438964844,0.00010537770867813379,0.0
4642,0.47430142760276794,0.0393127016723156,0.801472544670105,0.0338686965405941,5.0414488214300945e-05,0.1456575244665146,33.18297576904297,0.00010581959213595837,0.0
4643,0.4743380546569824,0.03930994123220444,0.8015401363372803,0.03387575224041939,5.042651537223719e-05,0.14567238092422485,33.188358306884766,0.0001062707815435715,0.0
4644,0.4742915630340576,0.03930484130978584,0.8014477491378784,0.03388124704360962,5.043514829594642e-05,0.14568489789962769,33.19306182861328,0.00010674403165467083,0.0
4645,0.47430694103240967,0.03930232673883438,0.8014745116233826,0.03388598933815956,5.0441958592273295e-05,0.14569593966007233,33.197505950927734,0.00010711045615607873,0.0
4646,0.4742909371852875,0.039302367717027664,0.8014342784881592,0.033889707177877426,5.044670615461655e-05,0.14570556581020355,33.20149612426758,0.0001074403990060091,0.0
4647,0.4742704927921295,0.039299968630075455,0.8013892769813538,0.03389396518468857,5.045248690294102e-05,0.14571593701839447,33.20582962036133,0.00010732722148532048,0.0
4648,0.4743385314941406,0.03929787501692772,0.8015217185020447,0.033897463232278824,5.045660145697184e-05,0.14572490751743317,33.20965576171875,0.00010712881339713931,0.0
4649,0.4742896854877472,0.03929447382688522,0.8014238476753235,0.033899951726198196,5.045824218541384e-05,0.14573286473751068,33.21308517456055,0.00010708643094403669,0.0
4650,0.47424471378326416,0.03929418697953224,0.8013274669647217,0.033902350813150406,5.046002843300812e-05,0.14573943614959717,33.216529846191406,0.00010701611608965322,0.0
4651,0.4742441177368164,0.039291299879550934,0.801325261592865,0.03390439972281456,5.0461309001548216e-05,0.14574429392814636,33.21989822387695,0.00010719403508119285,0.0
4652,0.4742448031902313,0.039288345724344254,0.8013261556625366,0.033906180411577225,5.046173828304745e-05,0.14574924111366272,33.223026275634766,0.00010709456546464935,0.0
4653,0.47421950101852417,0.03928964212536812,0.8012662529945374,0.03390834480524063,5.046302976552397e-05,0.14575394988059998,33.22633361816406,0.00010695517266867682,0.0
4654,0.47422870993614197,0.03928650543093681,0.8012843132019043,0.033910587430000305,5.046424121246673e-05,0.14575909078121185,33.2296142578125,0.0001068504570866935,0.0
4655,0.47426044940948486,0.039285808801651,0.8013428449630737,0.03391236811876297,5.046469595981762e-05,0.14576299488544464,33.232730865478516,0.00010704713349696249,0.0
4656,0.4743419885635376,0.0392816960811615,0.8015078902244568,0.033914145082235336,5.0465110689401627e-05,0.14576837420463562,33.23580551147461,0.00010729859059210867,0.0
4657,0.4742599427700043,0.03928184136748314,0.801336944103241,0.0339159294962883,5.046569640398957e-05,0.14577361941337585,33.23905563354492,0.00010761343582998961,0.0
4658,0.4741833806037903,0.039279013872146606,0.8011829853057861,0.03391769900918007,5.0466212996980175e-05,0.14578017592430115,33.24224853515625,0.00010799855226650834,0.0
4659,0.47418999671936035,0.03927694633603096,0.8011934161186218,0.03392038866877556,5.0468941481085494e-05,0.14578963816165924,33.245662689208984,0.0001084243122022599,0.0
4660,0.4742242991924286,0.039273701608181,0.8012608289718628,0.0339236818253994,5.047307786298916e-05,0.14579859375953674,33.24941635131836,0.00010888027463806793,0.0
4661,0.4742993712425232,0.03927050903439522,0.8014101386070251,0.03392650559544563,5.0475533498683944e-05,0.14580683410167694,33.25294876098633,0.00010926403774647042,0.0
4662,0.47430419921875,0.03926738351583481,0.8014177680015564,0.033930547535419464,5.048058301326819e-05,0.14581674337387085,33.25699996948242,0.00010954143363051116,0.0
4663,0.47421780228614807,0.03926418721675873,0.8012424111366272,0.033935170620679855,5.048697494203225e-05,0.1458263397216797,33.261375427246094,0.00010985116387018934,0.0
4664,0.4742129445075989,0.03926295414566994,0.8012253046035767,0.03394044190645218,5.049460378359072e-05,0.1458369940519333,33.2662239074707,0.00011020376405213028,0.0
4665,0.4743037223815918,0.0392611101269722,0.8014000058174133,0.03394631668925285,5.0503764214226976e-05,0.1458490639925003,33.27140808105469,0.00011041376274079084,0.0
4666,0.47430431842803955,0.03925478830933571,0.8014042377471924,0.03395099565386772,5.051021798863076e-05,0.14585983753204346,33.276092529296875,0.0001107497519114986,0.0
4667,0.4743177592754364,0.03925427421927452,0.8014239072799683,0.033954352140426636,5.051387051935308e-05,0.14586874842643738,33.28010559082031,0.000111410379759036,0.0
4668,0.47424355149269104,0.03925228491425514,0.8012722730636597,0.033956438302993774,5.051489642937668e-05,0.14587503671646118,33.28364181518555,0.00011203562462469563,0.0
4669,0.4742160737514496,0.039250608533620834,0.8012136220932007,0.033958081156015396,5.0514936447143555e-05,0.14587977528572083,33.28712844848633,0.0001126066708820872,0.0
4670,0.474166601896286,0.03924955800175667,0.8011099100112915,0.03395918384194374,5.0513473979663104e-05,0.14588291943073273,33.29054260253906,0.0001131695244112052,0.0
4671,0.47418227791786194,0.03924800455570221,0.8011375665664673,0.03396002948284149,5.051152766100131e-05,0.1458851844072342,33.293968200683594,0.00011358264600858092,0.0
4672,0.47426608204841614,0.0392439030110836,0.8013072609901428,0.03395999222993851,5.050754043622874e-05,0.14588487148284912,33.29701232910156,0.00011370884021744132,0.0
4673,0.4742322266101837,0.03924310579895973,0.8012352585792542,0.03395972028374672,5.0502851081546396e-05,0.14588548243045807,33.29991149902344,0.00011377429473213851,0.0
4674,0.4742026627063751,0.03924368694424629,0.8011698722839355,0.03395877033472061,5.049610263085924e-05,0.14588497579097748,33.30247497558594,0.00011355711467331275,0.0
4675,0.4742085039615631,0.039239656180143356,0.8011839985847473,0.03395899012684822,5.049216269981116e-05,0.14588801562786102,33.305294036865234,0.00011349299165885895,0.0
4676,0.47420361638069153,0.03924018517136574,0.8011677265167236,0.03395959362387657,5.048904495197348e-05,0.14589250087738037,33.30797576904297,0.00011342756624799222,0.0
4677,0.4741707444190979,0.039238497614860535,0.8010991811752319,0.03396152704954147,5.048918683314696e-05,0.1459006518125534,33.31096267700195,0.00011339565389789641,0.0
4678,0.4741100072860718,0.039236150681972504,0.8009758591651917,0.0339643619954586,5.049148603575304e-05,0.1459115594625473,33.31418228149414,0.00011349214764777571,0.0
4679,0.4741407036781311,0.03923187777400017,0.8010384440422058,0.03396797180175781,5.0496160838520154e-05,0.14592304825782776,33.317779541015625,0.00011346620885888115,0.0
4680,0.4741878807544708,0.03922969847917557,0.8011301159858704,0.03397136181592941,5.0500711950007826e-05,0.14593297243118286,33.321231842041016,0.00011340938362991437,0.0
4681,0.4741522967815399,0.039225414395332336,0.8010593056678772,0.033975712954998016,5.0507616833783686e-05,0.1459435075521469,33.32521438598633,0.00011328158871037886,0.0
4682,0.4741319417953491,0.03922366723418236,0.8010131120681763,0.033980704843997955,5.051604239270091e-05,0.14595432579517365,33.32959747314453,0.0001131198660004884,0.0
4683,0.4740998446941376,0.03921978175640106,0.8009470105171204,0.03398627042770386,5.0525817641755566e-05,0.1459653526544571,33.334346771240234,0.000112986694148276,0.0
4684,0.47417882084846497,0.03921898454427719,0.8010970950126648,0.033990852534770966,5.0533086323412135e-05,0.1459738165140152,33.3390007019043,0.00011296708544250578,0.0
4685,0.47416776418685913,0.03921680152416229,0.8010709285736084,0.033994127064943314,5.053657150710933e-05,0.14598023891448975,33.34310531616211,0.00011302842176519334,0.0
4686,0.47415891289711,0.039212390780448914,0.801054060459137,0.03399691730737686,5.053833592683077e-05,0.1459866613149643,33.347110748291016,0.00011317712051095441,0.0
4687,0.4741750657558441,0.03921180218458176,0.801080048084259,0.03399888426065445,5.053792483522557e-05,0.14599259197711945,33.35075759887695,0.00011341373465256765,0.0
4688,0.47412553429603577,0.0392116978764534,0.8009740710258484,0.03400086611509323,5.0537513743620366e-05,0.1459992527961731,33.354251861572266,0.00011388157872715965,0.0
4689,0.4740375280380249,0.03920857980847359,0.8007969856262207,0.03400356322526932,5.0538754294393584e-05,0.1460079848766327,33.357826232910156,0.00011442031973274425,0.0
4690,0.474075049161911,0.03920462727546692,0.8008725047111511,0.03400695323944092,5.054202483734116e-05,0.14601844549179077,33.361454010009766,0.0001148440787801519,0.0
4691,0.4740588068962097,0.03920407593250275,0.8008335828781128,0.03401058912277222,5.054639041190967e-05,0.14602826535701752,33.36520004272461,0.00011538284161360934,0.0
4692,0.47405335307121277,0.03920029103755951,0.8008217215538025,0.03401496261358261,5.055265864939429e-05,0.14603793621063232,33.36934280395508,0.00011573528172448277,0.0
4693,0.47407475113868713,0.0391983836889267,0.8008590936660767,0.03401999548077583,5.056073860032484e-05,0.14604750275611877,33.373836517333984,0.00011602855374803767,0.0
4694,0.47407466173171997,0.0391971580684185,0.8008515238761902,0.03402527794241905,5.0569324230309576e-05,0.1460566222667694,33.378684997558594,0.00011605527106439695,0.0
4695,0.47410041093826294,0.039195165038108826,0.8008968830108643,0.03403075039386749,5.057815360487439e-05,0.14606685936450958,33.38359451293945,0.00011587746121222153,0.0
4696,0.4740743935108185,0.039189767092466354,0.8008455038070679,0.03403663635253906,5.058757233200595e-05,0.14607875049114227,33.38859558105469,0.0001157379592768848,0.0
4697,0.4740010201931,0.03918933495879173,0.800689160823822,0.034042906016111374,5.059754039393738e-05,0.14609219133853912,33.3936882019043,0.00011563114094315097,0.0
4698,0.4739949107170105,0.039184942841529846,0.8006753921508789,0.034049391746520996,5.060782132204622e-05,0.14610683917999268,33.398704528808594,0.00011568586342036724,0.0
4699,0.4740638732910156,0.03918220102787018,0.8008095026016235,0.034055013209581375,5.061653791926801e-05,0.14611898362636566,33.40324401855469,0.00011589742643991485,0.0
4700,0.4740006923675537,0.03918122872710228,0.8006762862205505,0.03406055271625519,5.0625501899048686e-05,0.14613023400306702,33.40752410888672,0.00011621725570876151,0.0
4701,0.47399458289146423,0.03917883336544037,0.8006606698036194,0.03406538441777229,5.0632657803362235e-05,0.14614155888557434,33.411556243896484,0.00011666383943520486,0.0
4702,0.47395986318588257,0.03917688503861427,0.800586462020874,0.034070342779159546,5.064037395641208e-05,0.14615269005298615,33.41576385498047,0.00011724129581125453,0.0
4703,0.47397580742836,0.03917306661605835,0.8006177544593811,0.03407451882958412,5.0646442105062306e-05,0.14616167545318604,33.41975402832031,0.00011767863179557025,0.0
4704,0.4739765524864197,0.039169639348983765,0.800617516040802,0.03407931700348854,5.065435834694654e-05,0.14617109298706055,33.423980712890625,0.00011810215073637664,0.0
4705,0.4739585518836975,0.03916993737220764,0.8005722761154175,0.03408380225300789,5.066148150945082e-05,0.14617952704429626,33.42820358276367,0.00011813960009021685,0.0
4706,0.4739551842212677,0.039166226983070374,0.8005643486976624,0.034087881445884705,5.066740413894877e-05,0.1461869329214096,33.43242645263672,0.0001182248888653703,0.0
4707,0.4739307463169098,0.03916362300515175,0.80051189661026,0.03409218788146973,5.067335951025598e-05,0.1461954563856125,33.43674087524414,0.00011824519606307149,0.0
4708,0.4738960266113281,0.039161309599876404,0.8004376292228699,0.03409779816865921,5.0682505388977006e-05,0.14620710909366608,33.44138717651367,0.00011820504732895643,0.0
4709,0.4739550054073334,0.03915809839963913,0.8005519509315491,0.03410434350371361,5.069376129540615e-05,0.14622120559215546,33.44622039794922,0.00011825863475678489,0.0
4710,0.4739915430545807,0.03915450721979141,0.8006234169006348,0.034109797328710556,5.070306724519469e-05,0.1462327241897583,33.45053482055664,0.00011853476462420076,0.0
4711,0.4738941192626953,0.03915264457464218,0.8004243969917297,0.0341142863035202,5.071067062090151e-05,0.14624200761318207,33.45438003540039,0.00011893928603967652,0.0
4712,0.4739677608013153,0.03914951905608177,0.8005704283714294,0.034117940813302994,5.071597115602344e-05,0.14624933898448944,33.45806121826172,0.00011949989857384935,0.0
4713,0.47390106320381165,0.03914715349674225,0.8004336953163147,0.0341215655207634,5.0720733270281926e-05,0.14625674486160278,33.46200942993164,0.00012008182966383174,0.0
4714,0.4738943576812744,0.039144180715084076,0.8004176616668701,0.03412532061338425,5.072509520687163e-05,0.14626476168632507,33.466209411621094,0.00012069471995346248,0.0
4715,0.47399064898490906,0.03914055973291397,0.8006085753440857,0.0341290608048439,5.072891872259788e-05,0.14627297222614288,33.47060012817383,0.00012135897850384936,0.0
4716,0.47402653098106384,0.03914050757884979,0.8006723523139954,0.03413169085979462,5.073034844826907e-05,0.14627903699874878,33.47459411621094,0.00012222325312905014,0.0
4717,0.47395995259284973,0.03913438320159912,0.8005441427230835,0.0341334268450737,5.073025749879889e-05,0.14628326892852783,33.478233337402344,0.00012289003643672913,0.0
4718,0.4739238917827606,0.03913583233952522,0.8004618287086487,0.034134719520807266,5.072912244941108e-05,0.1462860405445099,33.48179244995117,0.0001233995280927047,0.0
4719,0.47392749786376953,0.03913481533527374,0.8004640936851501,0.03413563594222069,5.072711792308837e-05,0.14628753066062927,33.48529052734375,0.00012379063991829753,0.0
4720,0.47390320897102356,0.03913125768303871,0.8004145622253418,0.03413775563240051,5.072757994639687e-05,0.14629170298576355,33.489295959472656,0.00012394561781547964,0.0
4721,0.4739112854003906,0.03913091495633125,0.8004222512245178,0.03414100781083107,5.073033753433265e-05,0.14629852771759033,33.49379348754883,0.0001239602133864537,0.0
4722,0.4738997519016266,0.03912799060344696,0.8003960251808167,0.03414437547326088,5.073298598290421e-05,0.14630568027496338,33.49825668334961,0.00012391344353090972,0.0
4723,0.4739081561565399,0.03912591561675072,0.8004096150398254,0.034145984798669815,5.073188367532566e-05,0.14630931615829468,33.501895904541016,0.00012384078581817448,0.0
4724,0.47393864393234253,0.03912334889173508,0.8004686236381531,0.0341474711894989,5.0730890507111326e-05,0.14631284773349762,33.505393981933594,0.00012395772500894964,0.0
